run,type,module,name,attrname,attrvalue,value
General-150-20231219-20:28:07-21264,runattr,,,inifile,omnetpp.ini,
General-150-20231219-20:28:07-21264,runattr,,,iterationvars,,
General-150-20231219-20:28:07-21264,runattr,,,iterationvarsd,,
General-150-20231219-20:28:07-21264,runattr,,,iterationvarsf,,
General-150-20231219-20:28:07-21264,runattr,,,measurement,,
General-150-20231219-20:28:07-21264,runattr,,,network,SuperMarket,
General-150-20231219-20:28:07-21264,runattr,,,processid,21264,
General-150-20231219-20:28:07-21264,runattr,,,repetition,150,
General-150-20231219-20:28:07-21264,runattr,,,replication,#150,
General-150-20231219-20:28:07-21264,runattr,,,resultdir,results,
General-150-20231219-20:28:07-21264,runattr,,,runnumber,150,
General-150-20231219-20:28:07-21264,runattr,,,seedset,150,
General-150-20231219-20:28:07-21264,config,,,network,SuperMarket,
General-150-20231219-20:28:07-21264,config,,,sim-time-limit,60s * 60 * 24,
General-150-20231219-20:28:07-21264,config,,,repeat,500,
General-150-20231219-20:28:07-21264,config,,,seed-set,150,
General-150-20231219-20:28:07-21264,config,,,SuperMarket.C,4,
General-150-20231219-20:28:07-21264,config,,,SuperMarket.checkout.p,0,
General-150-20231219-20:28:07-21264,config,,,SuperMarket.checkout.classifier.K,1000,
General-150-20231219-20:28:07-21264,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-150-20231219-20:28:07-21264,config,,,num-rngs,2,
General-150-20231219-20:28:07-21264,config,,,SuperMarket.source.rng-0,0,
General-150-20231219-20:28:07-21264,config,,,SuperMarket.source.rng-1,1,
General-150-20231219-20:28:07-21264,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-150-20231219-20:28:07-21264,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-150-20231219-20:28:07-21264,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-147-20231219-20:28:06-5592,runattr,,,configname,General,
General-147-20231219-20:28:06-5592,runattr,,,datetime,20231219-20:28:06,
General-147-20231219-20:28:06-5592,runattr,,,datetimef,20231219-202806,
General-147-20231219-20:28:06-5592,runattr,,,experiment,General,
General-147-20231219-20:28:06-5592,runattr,,,inifile,omnetpp.ini,
General-147-20231219-20:28:06-5592,runattr,,,iterationvars,,
General-147-20231219-20:28:06-5592,runattr,,,iterationvarsd,,
General-147-20231219-20:28:06-5592,runattr,,,iterationvarsf,,
General-147-20231219-20:28:06-5592,runattr,,,measurement,,
General-147-20231219-20:28:06-5592,runattr,,,network,SuperMarket,
General-147-20231219-20:28:06-5592,runattr,,,processid,5592,
General-147-20231219-20:28:06-5592,runattr,,,repetition,147,
General-147-20231219-20:28:06-5592,runattr,,,replication,#147,
General-147-20231219-20:28:06-5592,runattr,,,resultdir,results,
General-147-20231219-20:28:06-5592,runattr,,,runnumber,147,
General-147-20231219-20:28:06-5592,runattr,,,seedset,147,
General-147-20231219-20:28:06-5592,config,,,network,SuperMarket,
General-147-20231219-20:28:06-5592,config,,,sim-time-limit,60s * 60 * 24,
General-147-20231219-20:28:06-5592,config,,,repeat,500,
General-147-20231219-20:28:06-5592,config,,,seed-set,147,
General-147-20231219-20:28:06-5592,config,,,SuperMarket.C,4,
General-147-20231219-20:28:06-5592,config,,,SuperMarket.checkout.p,0,
General-147-20231219-20:28:06-5592,config,,,SuperMarket.checkout.classifier.K,1000,
General-147-20231219-20:28:06-5592,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-147-20231219-20:28:06-5592,config,,,num-rngs,2,
General-147-20231219-20:28:06-5592,config,,,SuperMarket.source.rng-0,0,
General-147-20231219-20:28:06-5592,config,,,SuperMarket.source.rng-1,1,
General-147-20231219-20:28:06-5592,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-147-20231219-20:28:06-5592,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-147-20231219-20:28:06-5592,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-138-20231219-20:28:04-12580,runattr,,,configname,General,
General-138-20231219-20:28:04-12580,runattr,,,datetime,20231219-20:28:04,
General-138-20231219-20:28:04-12580,runattr,,,datetimef,20231219-202804,
General-138-20231219-20:28:04-12580,runattr,,,experiment,General,
General-138-20231219-20:28:04-12580,runattr,,,inifile,omnetpp.ini,
General-138-20231219-20:28:04-12580,runattr,,,iterationvars,,
