run,type,module,name,attrname,attrvalue,value
General-39-20231219-19:38:21-10180,runattr,,,repetition,39,
General-39-20231219-19:38:21-10180,runattr,,,replication,#39,
General-39-20231219-19:38:21-10180,runattr,,,resultdir,results,
General-39-20231219-19:38:21-10180,runattr,,,runnumber,39,
General-39-20231219-19:38:21-10180,runattr,,,seedset,39,
General-39-20231219-19:38:21-10180,config,,,network,SuperMarket,
General-39-20231219-19:38:21-10180,config,,,sim-time-limit,60s * 60 * 24,
General-39-20231219-19:38:21-10180,config,,,repeat,100,
General-39-20231219-19:38:21-10180,config,,,seed-set,39,
General-39-20231219-19:38:21-10180,config,,,SuperMarket.C,4,
General-39-20231219-19:38:21-10180,config,,,SuperMarket.checkout.p,1,
General-39-20231219-19:38:21-10180,config,,,SuperMarket.checkout.classifier.K,1000,
General-39-20231219-19:38:21-10180,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-39-20231219-19:38:21-10180,config,,,num-rngs,2,
General-39-20231219-19:38:21-10180,config,,,SuperMarket.source.rng-0,0,
General-39-20231219-19:38:21-10180,config,,,SuperMarket.source.rng-1,1,
General-39-20231219-19:38:21-10180,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-39-20231219-19:38:21-10180,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-39-20231219-19:38:21-10180,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-37-20231219-19:38:21-17804,runattr,,,configname,General,
General-37-20231219-19:38:21-17804,runattr,,,datetime,20231219-19:38:21,
General-37-20231219-19:38:21-17804,runattr,,,datetimef,20231219-193821,
General-37-20231219-19:38:21-17804,runattr,,,experiment,General,
General-37-20231219-19:38:21-17804,runattr,,,inifile,omnetpp.ini,
General-37-20231219-19:38:21-17804,runattr,,,iterationvars,,
General-37-20231219-19:38:21-17804,runattr,,,iterationvarsd,,
General-37-20231219-19:38:21-17804,runattr,,,iterationvarsf,,
General-37-20231219-19:38:21-17804,runattr,,,measurement,,
General-37-20231219-19:38:21-17804,runattr,,,network,SuperMarket,
General-37-20231219-19:38:21-17804,runattr,,,processid,17804,
General-37-20231219-19:38:21-17804,runattr,,,repetition,37,
General-37-20231219-19:38:21-17804,runattr,,,replication,#37,
General-37-20231219-19:38:21-17804,runattr,,,resultdir,results,
General-37-20231219-19:38:21-17804,runattr,,,runnumber,37,
General-37-20231219-19:38:21-17804,runattr,,,seedset,37,
General-37-20231219-19:38:21-17804,config,,,network,SuperMarket,
General-37-20231219-19:38:21-17804,config,,,sim-time-limit,60s * 60 * 24,
General-37-20231219-19:38:21-17804,config,,,repeat,100,
General-37-20231219-19:38:21-17804,config,,,seed-set,37,
General-37-20231219-19:38:21-17804,config,,,SuperMarket.C,4,
General-37-20231219-19:38:21-17804,config,,,SuperMarket.checkout.p,1,
General-37-20231219-19:38:21-17804,config,,,SuperMarket.checkout.classifier.K,1000,
General-37-20231219-19:38:21-17804,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-37-20231219-19:38:21-17804,config,,,num-rngs,2,
General-37-20231219-19:38:21-17804,config,,,SuperMarket.source.rng-0,0,
General-37-20231219-19:38:21-17804,config,,,SuperMarket.source.rng-1,1,
General-37-20231219-19:38:21-17804,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-37-20231219-19:38:21-17804,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-37-20231219-19:38:21-17804,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-59-20231219-19:38:21-12284,runattr,,,configname,General,
General-59-20231219-19:38:21-12284,runattr,,,datetime,20231219-19:38:21,
General-59-20231219-19:38:21-12284,runattr,,,datetimef,20231219-193821,
General-59-20231219-19:38:21-12284,runattr,,,experiment,General,
General-59-20231219-19:38:21-12284,runattr,,,inifile,omnetpp.ini,
General-59-20231219-19:38:21-12284,runattr,,,iterationvars,,
General-59-20231219-19:38:21-12284,runattr,,,iterationvarsd,,
