run,type,module,name,attrname,attrvalue,value
General-36-20231219-17:45:55-5556,config,,,SuperMarket.checkout.classifier.K,1000,
General-36-20231219-17:45:55-5556,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-36-20231219-17:45:55-5556,config,,,num-rngs,2,
General-36-20231219-17:45:55-5556,config,,,SuperMarket.source.rng-0,0,
General-36-20231219-17:45:55-5556,config,,,SuperMarket.source.rng-1,1,
General-36-20231219-17:45:55-5556,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-36-20231219-17:45:55-5556,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-36-20231219-17:45:55-5556,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-24-20231219-17:45:54-4860,runattr,,,configname,General,
General-24-20231219-17:45:54-4860,runattr,,,datetime,20231219-17:45:54,
General-24-20231219-17:45:54-4860,runattr,,,datetimef,20231219-174554,
General-24-20231219-17:45:54-4860,runattr,,,experiment,General,
General-24-20231219-17:45:54-4860,runattr,,,inifile,omnetpp.ini,
General-24-20231219-17:45:54-4860,runattr,,,iterationvars,,
General-24-20231219-17:45:54-4860,runattr,,,iterationvarsd,,
General-24-20231219-17:45:54-4860,runattr,,,iterationvarsf,,
General-24-20231219-17:45:54-4860,runattr,,,measurement,,
General-24-20231219-17:45:54-4860,runattr,,,network,SuperMarket,
General-24-20231219-17:45:54-4860,runattr,,,processid,4860,
General-24-20231219-17:45:54-4860,runattr,,,repetition,24,
General-24-20231219-17:45:54-4860,runattr,,,replication,#24,
General-24-20231219-17:45:54-4860,runattr,,,resultdir,results,
General-24-20231219-17:45:54-4860,runattr,,,runnumber,24,
General-24-20231219-17:45:54-4860,runattr,,,seedset,24,
General-24-20231219-17:45:54-4860,config,,,network,SuperMarket,
General-24-20231219-17:45:54-4860,config,,,sim-time-limit,60s * 60 * 24,
General-24-20231219-17:45:54-4860,config,,,repeat,100,
General-24-20231219-17:45:54-4860,config,,,seed-set,24,
General-24-20231219-17:45:54-4860,config,,,SuperMarket.C,4,
General-24-20231219-17:45:54-4860,config,,,SuperMarket.checkout.p,0.5,
General-24-20231219-17:45:54-4860,config,,,SuperMarket.checkout.classifier.K,1000,
General-24-20231219-17:45:54-4860,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-24-20231219-17:45:54-4860,config,,,num-rngs,2,
General-24-20231219-17:45:54-4860,config,,,SuperMarket.source.rng-0,0,
General-24-20231219-17:45:54-4860,config,,,SuperMarket.source.rng-1,1,
General-24-20231219-17:45:54-4860,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-24-20231219-17:45:54-4860,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-24-20231219-17:45:54-4860,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-49-20231219-17:45:55-23520,runattr,,,configname,General,
General-49-20231219-17:45:55-23520,runattr,,,datetime,20231219-17:45:55,
General-49-20231219-17:45:55-23520,runattr,,,datetimef,20231219-174555,
General-49-20231219-17:45:55-23520,runattr,,,experiment,General,
General-49-20231219-17:45:55-23520,runattr,,,inifile,omnetpp.ini,
General-49-20231219-17:45:55-23520,runattr,,,iterationvars,,
General-49-20231219-17:45:55-23520,runattr,,,iterationvarsd,,
General-49-20231219-17:45:55-23520,runattr,,,iterationvarsf,,
General-49-20231219-17:45:55-23520,runattr,,,measurement,,
General-49-20231219-17:45:55-23520,runattr,,,network,SuperMarket,
General-49-20231219-17:45:55-23520,runattr,,,processid,23520,
General-49-20231219-17:45:55-23520,runattr,,,repetition,49,
General-49-20231219-17:45:55-23520,runattr,,,replication,#49,
General-49-20231219-17:45:55-23520,runattr,,,resultdir,results,
General-49-20231219-17:45:55-23520,runattr,,,runnumber,49,
General-49-20231219-17:45:55-23520,runattr,,,seedset,49,
General-49-20231219-17:45:55-23520,config,,,network,SuperMarket,
General-49-20231219-17:45:55-23520,config,,,sim-time-limit,60s * 60 * 24,
General-49-20231219-17:45:55-23520,config,,,repeat,100,
General-49-20231219-17:45:55-23520,config,,,seed-set,49,
General-49-20231219-17:45:55-23520,config,,,SuperMarket.C,4,
General-49-20231219-17:45:55-23520,config,,,SuperMarket.checkout.p,0.5,
General-49-20231219-17:45:55-23520,config,,,SuperMarket.checkout.classifier.K,1000,
General-49-20231219-17:45:55-23520,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-49-20231219-17:45:55-23520,config,,,num-rngs,2,
General-49-20231219-17:45:55-23520,config,,,SuperMarket.source.rng-0,0,
General-49-20231219-17:45:55-23520,config,,,SuperMarket.source.rng-1,1,
General-49-20231219-17:45:55-23520,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-49-20231219-17:45:55-23520,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-49-20231219-17:45:55-23520,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-5-20231219-17:45:53-9860,runattr,,,configname,General,
General-5-20231219-17:45:53-9860,runattr,,,datetime,20231219-17:45:53,
General-5-20231219-17:45:53-9860,runattr,,,datetimef,20231219-174553,
General-5-20231219-17:45:53-9860,runattr,,,experiment,General,
General-5-20231219-17:45:53-9860,runattr,,,inifile,omnetpp.ini,
General-5-20231219-17:45:53-9860,runattr,,,iterationvars,,
General-5-20231219-17:45:53-9860,runattr,,,iterationvarsd,,
General-5-20231219-17:45:53-9860,runattr,,,iterationvarsf,,
General-5-20231219-17:45:53-9860,runattr,,,measurement,,
General-5-20231219-17:45:53-9860,runattr,,,network,SuperMarket,
General-5-20231219-17:45:53-9860,runattr,,,processid,9860,
General-5-20231219-17:45:53-9860,runattr,,,repetition,5,
General-5-20231219-17:45:53-9860,runattr,,,replication,#5,
General-5-20231219-17:45:53-9860,runattr,,,resultdir,results,
General-5-20231219-17:45:53-9860,runattr,,,runnumber,5,
General-5-20231219-17:45:53-9860,runattr,,,seedset,5,
General-5-20231219-17:45:53-9860,config,,,network,SuperMarket,
General-5-20231219-17:45:53-9860,config,,,sim-time-limit,60s * 60 * 24,
General-5-20231219-17:45:53-9860,config,,,repeat,100,
General-5-20231219-17:45:53-9860,config,,,seed-set,5,
General-5-20231219-17:45:53-9860,config,,,SuperMarket.C,4,
General-5-20231219-17:45:53-9860,config,,,SuperMarket.checkout.p,0.5,
General-5-20231219-17:45:53-9860,config,,,SuperMarket.checkout.classifier.K,1000,
General-5-20231219-17:45:53-9860,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-5-20231219-17:45:53-9860,config,,,num-rngs,2,
General-5-20231219-17:45:53-9860,config,,,SuperMarket.source.rng-0,0,
General-5-20231219-17:45:53-9860,config,,,SuperMarket.source.rng-1,1,
General-5-20231219-17:45:53-9860,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
