run,type,module,name,attrname,attrvalue,value
General-15-20231217-12:28:08-19724,config,,,network,SuperMarket,
General-15-20231217-12:28:08-19724,config,,,sim-time-limit,60s * 60 * 24,
General-15-20231217-12:28:08-19724,config,,,repeat,40,
General-15-20231217-12:28:08-19724,config,,,seed-set,15,
General-15-20231217-12:28:08-19724,config,,,SuperMarket.C,4,
General-15-20231217-12:28:08-19724,config,,,SuperMarket.checkout.p,0.5,
General-15-20231217-12:28:08-19724,config,,,SuperMarket.checkout.classifier.K,8,
General-15-20231217-12:28:08-19724,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-15-20231217-12:28:08-19724,config,,,num-rngs,2,
General-15-20231217-12:28:08-19724,config,,,SuperMarket.source.rng-0,0,
General-15-20231217-12:28:08-19724,config,,,SuperMarket.source.rng-1,1,
General-15-20231217-12:28:08-19724,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-15-20231217-12:28:08-19724,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-15-20231217-12:28:08-19724,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-4-20231217-12:28:06-21836,runattr,,,configname,General,
General-4-20231217-12:28:06-21836,runattr,,,datetime,20231217-12:28:06,
General-4-20231217-12:28:06-21836,runattr,,,datetimef,20231217-122806,
General-4-20231217-12:28:06-21836,runattr,,,experiment,General,
General-4-20231217-12:28:06-21836,runattr,,,inifile,omnetpp.ini,
General-4-20231217-12:28:06-21836,runattr,,,iterationvars,,
General-4-20231217-12:28:06-21836,runattr,,,iterationvarsd,,
General-4-20231217-12:28:06-21836,runattr,,,iterationvarsf,,
General-4-20231217-12:28:06-21836,runattr,,,measurement,,
General-4-20231217-12:28:06-21836,runattr,,,network,SuperMarket,
General-4-20231217-12:28:06-21836,runattr,,,processid,21836,
General-4-20231217-12:28:06-21836,runattr,,,repetition,4,
General-4-20231217-12:28:06-21836,runattr,,,replication,#4,
General-4-20231217-12:28:06-21836,runattr,,,resultdir,results,
General-4-20231217-12:28:06-21836,runattr,,,runnumber,4,
General-4-20231217-12:28:06-21836,runattr,,,seedset,4,
General-4-20231217-12:28:06-21836,config,,,network,SuperMarket,
General-4-20231217-12:28:06-21836,config,,,sim-time-limit,60s * 60 * 24,
General-4-20231217-12:28:06-21836,config,,,repeat,40,
General-4-20231217-12:28:06-21836,config,,,seed-set,4,
General-4-20231217-12:28:06-21836,config,,,SuperMarket.C,4,
General-4-20231217-12:28:06-21836,config,,,SuperMarket.checkout.p,0.5,
General-4-20231217-12:28:06-21836,config,,,SuperMarket.checkout.classifier.K,8,
General-4-20231217-12:28:06-21836,config,,,SuperMarket.checkout.queues.serviceTime,3s,
General-4-20231217-12:28:06-21836,config,,,num-rngs,2,
General-4-20231217-12:28:06-21836,config,,,SuperMarket.source.rng-0,0,
General-4-20231217-12:28:06-21836,config,,,SuperMarket.source.rng-1,1,
General-4-20231217-12:28:06-21836,config,,,SuperMarket.source.interArrivalTime,"exponential(30s, 0)",
General-4-20231217-12:28:06-21836,config,,,SuperMarket.source.numberOfItems,"int(exponential(20, 1))",
General-4-20231217-12:28:06-21836,config,,,SuperMarket.checkout.classifier.policy,"""jtsq""",
General-5-20231217-12:28:06-18608,runattr,,,configname,General,
General-5-20231217-12:28:06-18608,runattr,,,datetime,20231217-12:28:06,
General-5-20231217-12:28:06-18608,runattr,,,datetimef,20231217-122806,
General-5-20231217-12:28:06-18608,runattr,,,experiment,General,
General-5-20231217-12:28:06-18608,runattr,,,inifile,omnetpp.ini,
General-5-20231217-12:28:06-18608,runattr,,,iterationvars,,
General-5-20231217-12:28:06-18608,runattr,,,iterationvarsd,,
General-5-20231217-12:28:06-18608,runattr,,,iterationvarsf,,
General-5-20231217-12:28:06-18608,runattr,,,measurement,,
General-5-20231217-12:28:06-18608,runattr,,,network,SuperMarket,
General-5-20231217-12:28:06-18608,runattr,,,processid,18608,
General-5-20231217-12:28:06-18608,runattr,,,repetition,5,
General-5-20231217-12:28:06-18608,runattr,,,replication,#5,
General-5-20231217-12:28:06-18608,runattr,,,resultdir,results,
General-5-20231217-12:28:06-18608,runattr,,,runnumber,5,
General-5-20231217-12:28:06-18608,runattr,,,seedset,5,
General-5-20231217-12:28:06-18608,config,,,network,SuperMarket,
